video_id,channel_id,channel_name,title,url,published_at,views,likes,comments,duration_seconds,tier,age_hours,age_bucket,velocity,baseline_velocity,breakout_ratio,capped_breakout,breakout_label,baseline_confidence,baseline_source,trend_id,trend_name,anime_title,manager_value,manager_note
u9AVIRwqnk0,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,Solo Leveling Episode 2 Explained in Hindi | Solo Leveling Manhwa Episode 2 | #newanime,https://www.youtube.com/watch?v=u9AVIRwqnk0,2024-01-12T12:31:17+00:00,1852,73,4,688,general,21989.13,7d_plus,0.08,1.0,0.084,0.084,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
k9UWBstQrJ4,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,Solo Leveling: Episode 1 Explained in Hindi | Recap Anime,https://www.youtube.com/watch?v=k9UWBstQrJ4,2024-01-07T14:39:28+00:00,1536,83,7,1102,general,22106.99,7d_plus,0.07,1.0,0.069,0.069,below_average,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
6-OtNxTFliU,UCjcVmaltrohAlLWIbz2vfNg,Recap Anime,Saitama ki 💪taqat ka raaz 😮🤭  #shorts #OPMs2e7 #opmclip,https://www.youtube.com/watch?v=6-OtNxTFliU,2024-01-02T12:04:00+00:00,2102,42,3,40,general,22229.58,7d_plus,0.09,1.0,0.095,0.095,below_average,low,global_fallback,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
taLhkM4S3Jg,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,(18) The Man Who Refused To Return To Reality Explained In Hindi | The World After Fall | NTC Anime,https://www.youtube.com/watch?v=taLhkM4S3Jg,2026-07-15T18:08:57+00:00,5751,979,251,2128,general,23.5,6_24h,244.74,244.74,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
BdEOY-53c7A,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,(53) He Already Knows How The World Ends Explained in Hindi | Omniscient Reader's Viewpoint | NTC,https://www.youtube.com/watch?v=BdEOY-53c7A,2026-07-14T18:26:28+00:00,9378,1062,200,1963,general,47.21,24_72h,198.66,153.91,1.291,1.291,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
BVlTyZBTJLg,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,(17) The Man Who Refused To Return To Reality Explained In Hindi | The World After Fall | NTC Anime,https://www.youtube.com/watch?v=BVlTyZBTJLg,2026-07-13T17:53:52+00:00,7832,851,145,2024,general,71.75,24_72h,109.16,153.91,0.709,0.709,below_average,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
Zu9uHdc9-80,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,Omniscient Reader's Viewpoint Anime SEASON 1 Part-1 | NTC Anime | MAHAA Episode ,https://www.youtube.com/watch?v=Zu9uHdc9-80,2026-07-12T20:37:31+00:00,8570,615,112,13920,general,93.02,3_7d,92.13,40.01,2.303,2.303,breakout,very_low,channel_median,trend_manhwa_crossover,Manhwa/Webtoon Recap Crossover,,low,"Counter-example: adjacent niche, lower manager priority for anime team."
3kguDNgGRtM,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,What If Shanks Arrived Earlier at Marineford? | NTC Anime,https://www.youtube.com/watch?v=3kguDNgGRtM,2026-07-11T17:46:44+00:00,4011,316,141,1020,general,119.87,3_7d,33.46,40.01,0.836,0.836,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
S3fkUU9PkLw,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,How Strong is Kakashi Hatake? | Can Kakashi Kill Madara? | NTC Anime,https://www.youtube.com/watch?v=S3fkUU9PkLw,2026-07-10T16:03:12+00:00,5825,510,146,1264,general,145.59,3_7d,40.01,40.01,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
mpRo7r647oU,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,(52) He Already Knows How The World Ends Explained in Hindi | Omniscient Reader's Viewpoint | NTC,https://www.youtube.com/watch?v=mpRo7r647oU,2026-07-09T14:32:02+00:00,12324,1528,615,2075,general,171.11,7d_plus,72.02,1.0,72.022,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
ikl46MxKOlc,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,(16) The Man Who Refused To Return To Reality Explained In Hindi | The World After Fall | NTC Anime,https://www.youtube.com/watch?v=ikl46MxKOlc,2026-07-08T18:28:27+00:00,9706,987,228,2987,general,191.17,7d_plus,50.77,1.0,50.771,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
vQI5IFJ_Nmg,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,(51) He Already Knows How The World Ends Explained in Hindi | Omniscient Reader's Viewpoint | NTC,https://www.youtube.com/watch?v=vQI5IFJ_Nmg,2026-07-07T17:50:46+00:00,12180,1545,633,2737,general,215.8,7d_plus,56.44,1.0,56.441,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
sZLAy_O_DlE,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,(15) The Man Who Refused To Return To Reality Explained In Hindi | The World After Fall | NTC Anime,https://www.youtube.com/watch?v=sZLAy_O_DlE,2026-07-06T18:27:51+00:00,9423,1247,588,1924,general,239.18,7d_plus,39.4,1.0,39.397,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
JmDIUH2ffGs,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,(50) He Already Knows How The World Ends Explained in Hindi | Omniscient Reader's Viewpoint | NTC,https://www.youtube.com/watch?v=JmDIUH2ffGs,2026-07-05T14:48:22+00:00,15983,1702,2004,3769,general,266.84,7d_plus,59.9,1.0,59.897,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
OjmmAHUtJEM,UCTbYW6R3VVBjL1RpHvWSoVQ,NTC Anime Explain,(14) The Man Who Refused To Return To Reality Explained In Hindi | The World After Fall | NTC Anime,https://www.youtube.com/watch?v=OjmmAHUtJEM,2026-07-04T16:55:42+00:00,10419,1010,605,2581,general,288.72,7d_plus,36.09,1.0,36.087,8.0,strong_breakout,low,global_fallback,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
Kj6J9FcnWi4,UC6xeRRtqjx_m_dnoy42l3sg,uzoXr,Anime Recap #anime #shorts,https://www.youtube.com/watch?v=Kj6J9FcnWi4,2026-07-16T16:55:52+00:00,5,,5,72,general,0.72,0_6h,2.5,2.5,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
Oocyt_f3BlI,UCeJNPfL7SeFoWx74KRjrwDQ,League,#anime #recap,https://www.youtube.com/watch?v=Oocyt_f3BlI,2026-07-16T15:45:23+00:00,4,,,90,general,1.89,0_6h,2.0,2.0,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
aiGFXi6pWvM,UCtqYC7Hq3JK4IwHY66EuA7w,Recapped Animecon,"The unexpected revival, Gyro's new powers unleashed #recap #anime #weeklyhighlights",https://www.youtube.com/watch?v=aiGFXi6pWvM,2026-07-16T14:08:28+00:00,125,1,,35,general,3.51,0_6h,35.65,35.65,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
HIwWBcOVFHo,UC8XTZh0oXQccDfYZrAxryPg,Zen Vista Recap,Black Clover Chapter 279 Explained | Zen Vista Recap | #blackclover #anime #asta,https://www.youtube.com/watch?v=HIwWBcOVFHo,2026-07-16T14:00:28+00:00,4,1,,58,general,3.64,0_6h,1.1,0.93,1.177,1.177,normal,very_low,channel_median,trend_black_clover,Black Clover Return Hype,Black Clover,high,Return announcements create cross-channel bursts.
Lx6-q9fbGlE,UCzy-WMNiRt-1iOg6W5xtskg,AnimeExplainedFast,cat raised a dragon king | New Anime Recap,https://www.youtube.com/watch?v=Lx6-q9fbGlE,2026-07-16T13:40:27+00:00,635,15,,31,general,3.97,0_6h,159.82,159.82,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
AQJSiRosPTk,UCVUGd0k9Hkpi32I9sKxS-Gw,ถามแปลก.,อสูรแดงปกป้องบ้าน #สปอยอนิเมะ #anime #recap #shorts,https://www.youtube.com/watch?v=AQJSiRosPTk,2026-07-16T13:42:19+00:00,2744,116,,72,general,3.94,0_6h,696.08,696.08,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
WPsqbWi4GjQ,UCRvYzoMBgwvBUuGWDTy5GRQ,Cnz Explains Pro,Future Jaan Kar MC Ne Apocalypse Ko Hara Diya! | Anime Recap Hindi,https://www.youtube.com/watch?v=WPsqbWi4GjQ,2026-07-16T13:02:25+00:00,511,,6,109,general,4.61,0_6h,110.92,110.92,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
ixmyfC2WgU8,UC7MnoirJgkL_z7hp0_YJnAA,Anime Traveler,Morty and summer were caught #anime #animerecap #recap,https://www.youtube.com/watch?v=ixmyfC2WgU8,2026-07-16T12:48:47+00:00,29,3,,80,general,4.83,0_6h,6.0,6.0,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
LAhbiYf_-j0,UCf_XaKM-paHzkErpVNShBmA,Animeloop,Weak MAN wakes up with Mysterious SUPERPOWERS | Anime Recap/Explained in Hindi,https://www.youtube.com/watch?v=LAhbiYf_-j0,2026-07-16T16:32:15+00:00,0,,,0,general,1.11,0_6h,0.0,0.0,0.0,0.0,below_average,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
isIwq5FC8o8,UC8XTZh0oXQccDfYZrAxryPg,Zen Vista Recap,DanDaDan Chapter 124 Part 2 Explained | Zen Vista Recap | #dandadan #anime #animeexplained,https://www.youtube.com/watch?v=isIwq5FC8o8,2026-07-16T15:30:22+00:00,2,1,,81,general,2.14,0_6h,0.93,0.93,1.0,1.0,normal,very_low,channel_median,trend_dandadan,Dandadan Supernatural Battles,Dandadan,high,Rising title with strong shorts potential.
BdVlFTRfAOE,UC0qrLvxMDYtIT8rcNx1RYCw,Anime Zone X,Doraemon's Darkest Episode 😱 | Part 1 Explained In Hindi #shorts #doraemon #animezonex,https://www.youtube.com/watch?v=BdVlFTRfAOE,2026-07-16T15:13:25+00:00,951,17,,46,general,2.42,0_6h,392.36,392.36,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
caQ41FHuEt0,UCfEvnN1vt9KOLM4Itwo8FaA,Akyro, Dragon System OP MC 🐉🔥 | Manhwa Explained Hindi | Anime Recap | Fantasy Action Story,https://www.youtube.com/watch?v=caQ41FHuEt0,2026-07-16T14:53:20+00:00,0,,,4333,general,2.76,0_6h,0.0,0.0,0.0,0.0,below_average,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
S3fxsVgfFfc,UCSto9gJbzFghsERoDuJ0UgQ,villainess with love ,Complete Story: CEO Ki Future Daughter Ka Shocking Secret 😱 | Anime Explained in Hindi,https://www.youtube.com/watch?v=S3fxsVgfFfc,2026-07-16T14:45:00+00:00,5,2,1,4303,general,2.9,0_6h,1.73,1.73,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
335Ydy8PnTU,UC6K_8k9VI_r5vfkea9LgqSg,Benverse,BAKI RAHEN CHAPTER 1  explained in 60 seconds #baki #anime #bakirahen,https://www.youtube.com/watch?v=335Ydy8PnTU,2026-07-16T14:42:05+00:00,1025,30,,29,general,2.95,0_6h,347.93,347.93,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
J679bWaQQww,UC8XTZh0oXQccDfYZrAxryPg,Zen Vista Recap,DanDaDan Chapter 124 Part 1 Explained | Zen Vista Recap | #dandadan #anime #animeexplained,https://www.youtube.com/watch?v=J679bWaQQww,2026-07-16T14:30:27+00:00,2,1,,58,general,3.14,0_6h,0.64,0.93,0.682,0.682,below_average,very_low,channel_median,trend_dandadan,Dandadan Supernatural Battles,Dandadan,high,Rising title with strong shorts potential.
XwwHhybxVtw,UCaBc5YKLZVRDFxpX9VtIlKw,Hunter Verse,Spy x Family Season 6 Episode 4 Explained in Hindi | Yor & Loid Kiss Scene!,https://www.youtube.com/watch?v=XwwHhybxVtw,2026-07-16T15:00:19+00:00,340,34,9,389,general,2.64,0_6h,128.69,128.69,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
J103NnS9ghs,UCBAlSKkdfxuQP-vlsWOX6iQ,manga moshai,anime last scene  #anime,https://www.youtube.com/watch?v=J103NnS9ghs,2026-07-16T06:40:19+00:00,1,,,9,general,10.98,6_24h,0.09,0.09,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
48FrUZqZe9o,UC2X2fI-FzjfJWSKsED94Awg,POKE CUTE TAMILAN,Boruto Episode 03 Explanation In Tamil | Part 08 | Metal Lee Emotional Scene #animeexplained #tamil,https://www.youtube.com/watch?v=48FrUZqZe9o,2026-07-15T13:00:28+00:00,472,36,,49,general,28.64,24_72h,16.48,28.82,0.572,0.572,below_average,very_low,channel_median,trend_boruto,Boruto / Naruto Next Generation,Boruto,normal,Legacy franchise steady recaps.
TAvW1IVhqfQ,UC2X2fI-FzjfJWSKsED94Awg,POKE CUTE TAMILAN,Boruto Episode 03 Explanation In Tamil | Part 01 | Boruto's Epic Funny Scene #anime #tamil #boruto,https://www.youtube.com/watch?v=TAvW1IVhqfQ,2026-07-14T13:57:37+00:00,2127,181,,34,general,51.69,24_72h,41.15,28.82,1.428,1.428,normal,very_low,channel_median,trend_boruto,Boruto / Naruto Next Generation,Boruto,normal,Legacy franchise steady recaps.
F9cszVDzdYI,UCdr8sk1-ATlYh2pXWp-jq2Q,Itami Explain,"He Looks Human, But He's Actually a GOD... 😱 | Anime Recap in Hindi ",https://www.youtube.com/watch?v=F9cszVDzdYI,2026-07-14T03:30:36+00:00,1,,,632,general,62.14,24_72h,0.02,0.02,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
7CeUBnyGdmM,UCpPhN1hCjh59vlFsWMJxXLg,allanimemanga4444,Beyond Time: Naya Novel Explained in Hindi! ⚡ Sabse Powerful Moment! ?#BeyondTime  #DonghuaHindi,https://www.youtube.com/watch?v=7CeUBnyGdmM,2026-07-13T13:53:48+00:00,95,,,22,general,75.75,3_7d,1.25,1.25,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
Zt6UktXHZ10,UCegF8xzOSiz3kxD9_xfhGsw,Evo Zentrox,​The Scenes Anime Animators Ruined !!,https://www.youtube.com/watch?v=Zt6UktXHZ10,2026-07-13T13:24:02+00:00,5222,,3,37,general,76.25,3_7d,68.49,68.49,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
qX-GOui0OTA,UCMVsERsZhy_YiWpzmHVXtEw,ART Explainer ,Other  Summon dragons I Summon Legendary Knights |  PART 4 Explained in Hindi | #new #manhua #anime,https://www.youtube.com/watch?v=qX-GOui0OTA,2026-07-13T13:17:56+00:00,49213,3422,1220,21256,general,76.35,3_7d,644.58,644.58,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
0cTcAzMK244,UC2qoqopXyQY5kUjQpdH-5YA,Otaku Baka Sensei,Jinwoo Became Dragon Monster to fight Antares  #anime #manga #sololeveling  #manhwa,https://www.youtube.com/watch?v=0cTcAzMK244,2026-07-16T17:00:40+00:00,2,,,54,general,0.64,0_6h,1.0,1.0,1.0,1.0,normal,very_low,channel_median,trend_solo_leveling,Solo Leveling Season 2 / Jinwoo Arc,Solo Leveling,high,Multiple recap channels following latest SL content; strong cross-channel resonance expected.
Juudbqpb-VA,UC55BYog3Lhza_z-sKs3e8VA,Ongoing Manhwa ,The Barbarian of Seoul Station Manhwa Recap | The Strongest Barbarian Returns!,https://www.youtube.com/watch?v=Juudbqpb-VA,2026-07-16T16:56:09+00:00,119,3,,44,general,0.71,0_6h,59.5,59.5,1.0,1.0,normal,very_low,channel_median,trend_manhwa_crossover,Manhwa/Webtoon Recap Crossover,,low,"Counter-example: adjacent niche, lower manager priority for anime team."
QXqD0jjnlLs,UCikbmI_Et1eC9o4FZdhFajQ,anime hub,The Scariest Smile in Solo Leveling! 😱 #shorts #solo #sololeveling#anime,https://www.youtube.com/watch?v=QXqD0jjnlLs,2026-07-16T16:10:14+00:00,5,,,25,general,1.48,0_6h,2.5,2.5,1.0,1.0,normal,very_low,channel_median,trend_solo_leveling,Solo Leveling Season 2 / Jinwoo Arc,Solo Leveling,high,Multiple recap channels following latest SL content; strong cross-channel resonance expected.
YXPlgkwMTsk,UCxH4CXEPCeczdC6lQrU8hTg,Tio itachi,LADRÃO DE TUMBAS VOLTA NO PASSADO PARA SE VINGAR! | Tomb Raider King,https://www.youtube.com/watch?v=YXPlgkwMTsk,2026-07-16T15:00:04+00:00,84,20,5,1118,general,2.65,0_6h,31.74,31.74,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
EeroZu5W88M,UCFhc527cx-DOCuwZ3x7WDdQ,beastmanhwa, Omniscient Reader’s Viewpoint | Manhwa Recap (Hindi) part 2 #manhwa ,https://www.youtube.com/watch?v=EeroZu5W88M,2026-07-16T14:30:08+00:00,0,,,154,general,3.15,0_6h,0.0,0.0,0.0,0.0,below_average,very_low,channel_median,trend_manhwa_crossover,Manhwa/Webtoon Recap Crossover,,low,"Counter-example: adjacent niche, lower manager priority for anime team."
Bng0kcEiaUg,UCHHSVrymZNG07YPGU3HBFeQ,Ahjin Guild,Sung Jinwoo as a Child 🔥 #sololeveling #shorts,https://www.youtube.com/watch?v=Bng0kcEiaUg,2026-07-16T13:53:42+00:00,847,,3,18,general,3.75,0_6h,225.72,225.72,1.0,1.0,normal,very_low,channel_median,trend_solo_leveling,Solo Leveling Season 2 / Jinwoo Arc,Solo Leveling,high,Multiple recap channels following latest SL content; strong cross-channel resonance expected.
VuIc6hv2r-c,UCnP7dw-deBVkmdrEoFH0CZQ,Anime Story fm[India🇮🇳],SSS Rank Ghost- King He was Exiled to ....! MANHWA STORy ! Anime Recap Hindi ! Manhwa recap,https://www.youtube.com/watch?v=VuIc6hv2r-c,2026-07-16T11:30:24+00:00,37,,,163,general,6.14,6_24h,6.03,6.03,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
u_QmrWvbdwk,UCnTpXwtiRaWtU6SURSrxSyw,dAsio-u,The Weakest Hunter Became the Strongest | Solo Leveling,https://www.youtube.com/watch?v=u_QmrWvbdwk,2026-07-16T11:27:52+00:00,271,4,,33,general,6.18,6_24h,43.83,43.83,1.0,1.0,normal,very_low,channel_median,trend_solo_leveling,Solo Leveling Season 2 / Jinwoo Arc,Solo Leveling,high,Multiple recap channels following latest SL content; strong cross-channel resonance expected.
vErpZl2NXVA,UCaEHr2Itl67snq7UrGu1LYQ,Mn Creation91,Jujutsu Kaisen 0 Explained in Hindi | Yuta aur Rika ki Kahani | Part - 1 #jjk #jujutsukaisen #anime ,https://www.youtube.com/watch?v=vErpZl2NXVA,2026-07-16T15:52:59+00:00,4,,,194,general,1.76,0_6h,2.0,2.0,1.0,1.0,normal,very_low,channel_median,trend_jjk,Jujutsu Kaisen Current Arc,Jujutsu Kaisen,high,Evergreen high-volume topic; breakout depends on episode timing.
Pnja5c6ZWOg,UCgLa5hGV1lDXg8rHoCorxDA,DesiDubAnimeHub,"Jujutsu Kaisen Full Story Explained in Hindi | Season 1, 2 & Movie 0 | DesiDubAnimeHub",https://www.youtube.com/watch?v=Pnja5c6ZWOg,2026-07-16T11:12:31+00:00,18,,,6666,general,6.44,6_24h,2.8,2.8,1.0,1.0,normal,very_low,channel_median,trend_hindi_recap,Hindi Language Recap (non-target),,low,Counter-example: non-English target audience content.
wkDuOZX80_s,UCXc0ytAzA5YzPmgSUtGlflg,Canvaフリー素材職人OTAKOの【アニメ・漫画ちゃんねる】,【英語版 呪術廻戦 死滅回游 超シンプルあらすじ 】 #呪術廻戦 #死滅回游,https://www.youtube.com/watch?v=wkDuOZX80_s,2026-07-16T10:00:38+00:00,2185,9,1,61,general,7.64,6_24h,286.11,286.11,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
_UZTLrSt_JA,UCSiOYQV5gFlNnA8B0uokndA,YEAH BOY RECAPS,(2) HALIMAW NA 3-POINT SHOOTER PINIGILAN NI KUROKO AT KAGAMI,https://www.youtube.com/watch?v=_UZTLrSt_JA,2026-07-16T07:45:43+00:00,850,28,6,590,general,9.89,6_24h,85.99,85.99,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
tXfNX2XU4yU,UC8t-BfrM5WmqLrdk9q6f3Iw,SenhorLplay,RESUMO DO QUE VEIO NA UPDATE DO JUJUTSU SHENANIGANS!!! HANAMI GANHOU UMA EXPANSÃO!?,https://www.youtube.com/watch?v=tXfNX2XU4yU,2026-07-15T20:30:08+00:00,753,31,8,169,general,21.15,6_24h,35.61,35.61,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
3seT8rAHwR0,UCkXfSukecMnJEqVJovMGqXA,Anime story Hub,Weak Boy Becomes the STRONGEST Explained /anime recap,https://www.youtube.com/watch?v=3seT8rAHwR0,2026-07-15T18:15:03+00:00,1,1,,3851,general,23.4,6_24h,0.04,0.04,1.0,1.0,normal,very_low,channel_median,trend_unlabeled,Unclustered / Other,,normal,Default bucket for videos not matching known trend keywords.
sNT4qxeClqs,UCs-isnPN3QxgTe4ynwnCSHA,ThebiggestbiggieAK,✨️JJK RECAP✨️🤣🤣💀💀 #anime #edit #jujutsukaisen #jjk #yuji #megumi #maki #gojo #nobara #sukuna #shorts,https://www.youtube.com/watch?v=sNT4qxeClqs,2026-07-14T19:22:23+00:00,4787,35,4,12,general,46.27,24_72h,103.45,103.45,1.0,1.0,normal,very_low,channel_median,trend_jjk,Jujutsu Kaisen Current Arc,Jujutsu Kaisen,high,Evergreen high-volume topic; breakout depends on episode timing.
2TqrMvkc3OY,UCrgf7f8DlJgBbQqjY-iWbFg,Kawaii Network,"Anime Expo 2026 Final Recap | JJK S4, Demon Slayer & Sekiro NO Updates!",https://www.youtube.com/watch?v=2TqrMvkc3OY,2026-07-14T15:00:10+00:00,6,,1,409,general,50.64,24_72h,0.12,0.12,1.0,1.0,normal,very_low,channel_median,trend_jjk,Jujutsu Kaisen Current Arc,Jujutsu Kaisen,high,Evergreen high-volume topic; breakout depends on episode timing.
0ftTZvAzkPg,UC9GvH3s4pVjPlqAFvBxN9Ww,Hs Edits,One Piece Episodes 1–10 Explained in 60 Seconds 🍖 #onepiece,https://www.youtube.com/watch?v=0ftTZvAzkPg,2026-07-16T13:11:37+00:00,757,,,70,general,4.45,0_6h,169.97,169.97,1.0,1.0,normal,very_low,channel_median,trend_one_piece,One Piece Egghead / Recent Arc,One Piece,high,Large channels post routinely; algorithm should not over-rank single large-channel uploads.
jUDEevGQXg0,UC7Mu9ZH5Te8ScmlHWuyu7ug,NRX,Luffy found Ace's fruit successor 😨#onepiece #luffy #zoro #sabo #anime  #ワンピース #recap,https://www.youtube.com/watch?v=jUDEevGQXg0,2026-07-16T01:45:32+00:00,107,10,,35,general,15.89,6_24h,6.73,6.73,1.0,1.0,normal,very_low,channel_median,trend_one_piece,One Piece Egghead / Recent Arc,One Piece,high,Large channels post routinely; algorithm should not over-rank single large-channel uploads.
p2AaJJMOnWY,UCYZ2-mfynZJE3xDR8Nu8akg,Anime Episodes Summary,The Sky Turn Dark - One Piece Episode 1165 #anime #recap #episode1165 #luffy #loki,https://www.youtube.com/watch?v=p2AaJJMOnWY,2026-07-16T00:00:17+00:00,1063,27,1,35,general,17.64,6_24h,60.25,60.25,1.0,1.0,normal,very_low,channel_median,trend_one_piece,One Piece Egghead / Recent Arc,One Piece,high,Large channels post routinely; algorithm should not over-rank single large-channel uploads.
MAEOnG9a6xc,UCkSeZRSdC6_8HlGDD69oaUg,Bara Anime,🔥 Luffy Gear 5 Bikin Rob Lucci Kena Mental! 🤯 | One Piece Episode 1100–1101,https://www.youtube.com/watch?v=MAEOnG9a6xc,2026-07-16T00:00:36+00:00,2016,40,,64,general,17.64,6_24h,114.3,114.3,1.0,1.0,normal,very_low,channel_median,trend_one_piece,One Piece Egghead / Recent Arc,One Piece,high,Large channels post routinely; algorithm should not over-rank single large-channel uploads.
9CQgs9G-Bjs,UCettc8LjBHEBiAOhYuz-SSg,zsy,Zoro Will Make Luffy King Of The Pirates 💀,https://www.youtube.com/watch?v=9CQgs9G-Bjs,2026-07-15T22:00:23+00:00,33792,1382,39,43,general,19.64,6_24h,1720.48,2091.7,0.823,0.823,normal,very_low,channel_median,trend_one_piece,One Piece Egghead / Recent Arc,One Piece,high,Large channels post routinely; algorithm should not over-rank single large-channel uploads.
2nSHldgJuV4,UCfdp_dJY06OD2qaAKQEl1Uw,Absurd Anime ,Zoro Saves Luffy From A Surprise Attack 🍖🍺🍊 | ONE PIECE RECAP,https://www.youtube.com/watch?v=2nSHldgJuV4,2026-07-15T21:00:38+00:00,704,14,,14,general,20.64,6_24h,34.11,34.11,1.0,1.0,normal,very_low,channel_median,trend_one_piece,One Piece Egghead / Recent Arc,One Piece,high,Large channels post routinely; algorithm should not over-rank single large-channel uploads.
B-qpZGjirrQ,UCettc8LjBHEBiAOhYuz-SSg,zsy,Luffy Is Smart... Some Times 🤣,https://www.youtube.com/watch?v=B-qpZGjirrQ,2026-07-15T19:30:28+00:00,54528,2076,21,53,general,22.14,6_24h,2462.92,2091.7,1.177,1.177,normal,very_low,channel_median,trend_one_piece,One Piece Egghead / Recent Arc,One Piece,high,Large channels post routinely; algorithm should not over-rank single large-channel uploads.
